trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
181,False,"{'a': 0.95, 'e': 3.036472590521044e-05}",25,8,34.33358356184731,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.95, 'e': 3.0032825878685403e-05}",30,1,22.88294182481111,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1
183,False,"{'a': 0.95, 'e': 2.9706337995743085e-05}",25,2,34.12200074081508,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.95, 'e': 2.938514522138768e-05}",30,11,35.99536920487177,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.95, 'e': 2.9069133667143884e-05}",25,15,16.14390025116507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.95, 'e': 2.8758192490085616e-05}",30,12,30.51238652052111,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.95, 'e': 2.8452213795624902e-05}",20,9,19.166964917338785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.95, 'e': 2.815109254390163e-05}",20,3,23.04762805663906,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.95, 'e': 2.7854726459622484e-05}",20,12,16.12207068140045,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.95, 'e': 2.7563015945204724e-05}",25,13,20.246377515997526,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.95, 'e': 2.727586399708694e-05}",30,19,21.133913240548896,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.95, 'e': 2.699317612507558e-05}",20,12,13.847101346475448,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.95, 'e': 2.671486027460205e-05}",20,7,20.552794095082106,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.95, 'e': 2.6440826751770872e-05}",20,11,12.62504227405391,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.95, 'e': 2.6170988151085116e-05}",20,8,21.239995208117698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.95, 'e': 2.5905259285740194e-05}",20,14,12.783258440241914,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.95, 'e': 2.5643557120382395e-05}",20,10,17.60300039529484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.95, 'e': 2.5385800706232978e-05}",25,0,39.230423115575576,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
199,False,"{'a': 0.95, 'e': 2.5131911118483137e-05}",30,12,37.8507241775401,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.95, 'e': 2.488181139586962e-05}",20,10,-24.708917673370408,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
201,False,"{'a': 0.95, 'e': 2.463542648234441e-05}",25,9,11.915003315954397,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.95, 'e': 2.43926831707561e-05}",20,14,11.440315089883772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.95, 'e': 2.415351004846402e-05}",20,6,22.911386282814163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.95, 'e': 2.391783744480959e-05}",30,19,14.576270095666121,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.95, 'e': 2.368559738037293e-05}",20,15,12.083648800268065,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.95, 'e': 2.3456723517945568e-05}",25,20,11.432639146029048,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.95, 'e': 2.323115111515333e-05}",20,12,14.081882242251348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.95, 'e': 2.3008816978666227e-05}",20,13,12.306413725582821,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.95, 'e': 2.2789659419934796e-05}",20,13,14.262110996167168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.95, 'e': 2.2573618212395174e-05}",20,0,26.573342873025204,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
211,False,"{'a': 0.95, 'e': 2.2360634550087262e-05}",30,18,25.50121345100344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.95, 'e': 2.2150651007633112e-05}",25,11,22.226598143526473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.95, 'e': 2.1943611501524533e-05}",35,20,32.26614199015363,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.95, 'e': 2.1739461252671233e-05}",20,12,13.29723641682105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.95, 'e': 2.1538146750162884e-05}",20,16,7.456909669004634,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.95, 'e': 2.1339615716200183e-05}",25,16,18.23650872007277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.95, 'e': 2.1143817072152217e-05}",20,6,22.652221032331546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.95, 'e': 2.09507009056988e-05}",20,13,12.351992097903466,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.95, 'e': 2.0760218439018414e-05}",25,16,19.33772697860922,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.95, 'e': 2.0572321997983912e-05}",25,19,10.221220581948847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.95, 'e': 2.03869649823296e-05}",30,18,19.099213576702077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.95, 'e': 2.02041018367549e-05}",20,8,22.917952853245698,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.95, 'e': 2.0023688022931127e-05}",25,13,21.19637444703706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.95, 'e': 1.984567999237926e-05}",35,23,19.627620440560012,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.95, 'e': 1.9670035160187848e-05}",20,8,19.879665823944972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.95, 'e': 1.9496711879541515e-05}",20,0,24.476460765137748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
227,False,"{'a': 0.95, 'e': 1.9325669417031517e-05}",20,6,22.88563195403271,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.95, 'e': 1.9156867928721126e-05}",20,9,-25.6342248643478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
229,False,"{'a': 0.95, 'e': 1.899026843693949e-05}",20,7,23.475842470728736,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.95, 'e': 1.8825832807778834e-05}",20,16,8.976914928196503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.95, 'e': 1.866352372927066e-05}",20,6,24.546897445983742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.95, 'e': 1.8503304690217672e-05}",25,15,16.879670443976835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.95, 'e': 1.8345139959659037e-05}",25,16,5.856712395727392,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.95, 'e': 1.8188994566947322e-05}",30,14,33.25777523927016,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.95, 'e': 1.8034834282416487e-05}",20,13,11.217871552322206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.95, 'e': 1.7882625598620893e-05}",20,7,23.985127387272584,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.95, 'e': 1.7732335712126168e-05}",25,10,27.558619319977982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.95, 'e': 1.758393250583347e-05}",25,17,17.224035078226073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.95, 'e': 1.7437384531819302e-05}",25,13,23.37962444605369,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.95, 'e': 1.729266099467386e-05}",30,20,19.107303504397574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.95, 'e': 1.714973173532133e-05}",25,12,26.79709116851824,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.95, 'e': 1.700856721530635e-05}",30,16,15.435853900148796,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.95, 'e': 1.6869138501531296e-05}",25,12,-19.45239021617133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
244,False,"{'a': 0.95, 'e': 1.67314172514297e-05}",20,13,13.412542008279175,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.95, 'e': 1.6595375698561596e-05}",30,12,30.079423791677776,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.95, 'e': 1.6460986638617145e-05}",35,6,51.80424128368107,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.95, 'e': 1.6328223415815352e-05}",20,6,23.63452692312727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.95, 'e': 1.6197059909685195e-05}",25,10,23.345532515557768,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.95, 'e': 1.6067470522216892e-05}",20,10,18.907448667277997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.95, 'e': 1.593943016537159e-05}",20,10,18.959913709238684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.95, 'e': 1.5812914248937966e-05}",30,19,21.942035113935418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.95, 'e': 1.568789866872492e-05}",20,3,27.2133517058155,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.95, 'e': 1.556435979507964e-05}",20,15,10.3565199780943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.95, 'e': 1.5442274461720917e-05}",20,0,35.869174954429724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.95, 'e': 1.532161995487783e-05}",25,13,24.714828029218634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.95, 'e': 1.5202374002724266e-05}",20,5,29.336944258467117,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.95, 'e': 1.5084514765100166e-05}",25,18,11.978950332888736,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.95, 'e': 1.4968020823510569e-05}",25,17,17.097895698351408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.95, 'e': 1.4852871171393963e-05}",30,16,27.49265647296791,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.95, 'e': 1.4739045204651643e-05}",20,0,20.77455397851452,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.95, 'e': 1.4626522712430132e-05}",20,0,26.290360204372213,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.95, 'e': 1.4515283868148969e-05}",30,8,38.36150299509288,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.95, 'e': 1.4405309220766404e-05}",20,13,11.427855284933877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.95, 'e': 1.4296579686275856e-05}",20,1,32.31010333495103,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.95, 'e': 1.4189076539426123e-05}",30,11,34.850905831038816,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.95, 'e': 1.4082781405658744e-05}",25,16,18.701989692921508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.95, 'e': 1.3977676253255927e-05}",20,8,21.579895380700073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.95, 'e': 1.3873743385692839e-05}",30,9,38.91152221034521,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.95, 'e': 1.3770965434188211e-05}",30,18,21.93585768989678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.95, 'e': 1.3669325350447329e-05}",35,19,27.024433156492783,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.95, 'e': 1.3568806399591851e-05}",35,22,22.312662076397856,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.95, 'e': 1.3469392153270908e-05}",20,6,24.374797577431174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.95, 'e': 1.3371066482948212e-05}",20,10,20.687063573905643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.95, 'e': 1.3273813553360065e-05}",30,14,28.687744875782336,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.95, 'e': 1.3177617816139288e-05}",20,10,20.61658413141953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.95, 'e': 1.3082464003600295e-05}",20,8,13.435500906454006,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
277,False,"{'a': 0.95, 'e': 1.298833712268069e-05}",20,10,17.27263331868278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.95, 'e': 1.2895222449034856e-05}",20,3,23.40063963850621,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.95, 'e': 1.280310552127524e-05}",20,14,9.564763643457114,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.95, 'e': 1.271197213535708e-05}",25,3,40.57191778568468,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.95, 'e': 1.2621808339102553e-05}",25,15,-27.10219715285118,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.95, 'e': 1.2532600426860371e-05}",30,18,23.179821763434774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.95, 'e': 1.2444334934297021e-05}",20,15,8.095931757440129,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.95, 'e': 1.235699863331595e-05}",25,14,20.18881944916047,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.95, 'e': 1.2270578527101106e-05}",20,10,17.620697084791672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.95, 'e': 1.2185061845281396e-05}",30,22,14.934578876071413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.95, 'e': 1.2100436039212674e-05}",20,10,9.074896340053867,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.95, 'e': 1.2016688777374017e-05}",20,12,14.10759718965713,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.95, 'e': 1.1933807940875141e-05}",25,13,20.9304521584116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.95, 'e': 1.1851781619071887e-05}",20,12,13.446282268752482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.95, 'e': 1.1770598105286824e-05}",20,0,23.095987627222605,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
292,False,"{'a': 0.95, 'e': 1.1690245892632107e-05}",25,5,34.31072753778516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.95, 'e': 1.1610713669931791e-05}",30,16,24.614665679165906,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.95, 'e': 1.1531990317740929e-05}",25,16,15.265258044675733,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.95, 'e': 1.1454064904458782e-05}",25,11,28.36300725351618,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.95, 'e': 1.1376926682533688e-05}",25,14,-46.199992950018334,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
297,False,"{'a': 0.95, 'e': 1.1300565084757063e-05}",20,10,18.225108621075968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.95, 'e': 1.1224969720644178e-05}",20,8,22.64591806563832,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.95, 'e': 1.1150130372899384e-05}",30,13,32.12392954555319,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.95, 'e': 1.107603699396356e-05}",30,8,38.62118245650866,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.95, 'e': 1.1002679702641578e-05}",20,12,14.778988087723583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.95, 'e': 1.093004878080771e-05}",25,6,25.681543002875845,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.95, 'e': 1.0858134670186872e-05}",25,19,-31.014530006735765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
304,False,"{'a': 0.95, 'e': 1.0786927969209793e-05}",25,5,-10.561525613749767,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
305,False,"{'a': 0.95, 'e': 1.0716419429940068e-05}",25,1,40.939030962569575,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.95, 'e': 1.0646599955071349e-05}",20,9,20.54751337497273,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.95, 'e': 1.0577460594992736e-05}",20,6,25.03074117144689,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.95, 'e': 1.0508992544920688e-05}",20,3,23.225519096858196,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.95, 'e': 1.0441187142095681e-05}",20,10,5.586666081693691,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.95, 'e': 1.0374035863041978e-05}",25,13,18.830701788567666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.95, 'e': 1.030753032088888e-05}",25,13,23.726317200790653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.95, 'e': 1.0241662262751894e-05}",35,13,41.03404931698134,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.95, 'e': 1.0176423567172282e-05}",30,23,14.54797860531784,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.95, 'e': 1.011180624161352e-05}",25,0,37.40692556324762,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
315,False,"{'a': 0.95, 'e': 1.0047802420013213e-05}",30,23,13.717708067862077,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.95, 'e': 9.984404360389073e-06}",20,0,34.70480582893129,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
317,False,"{'a': 0.95, 'e': 9.921604442497605e-06}",25,17,13.714946229067568,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.95, 'e': 9.859395165544174e-06}",25,14,23.832817966151552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.95, 'e': 9.79776914594316e-06}",25,16,16.86120256606006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.95, 'e': 9.736719115126966e-06}",20,2,31.618673879991608,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.95, 'e': 9.676237917402666e-06}",20,8,20.383657606925787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.95, 'e': 9.61631850785509e-06}",30,12,22.166924708907782,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.95, 'e': 9.556953950295237e-06}",20,13,14.739789136078668,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.95, 'e': 9.498137415252869e-06}",20,0,30.306090089499378,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
325,False,"{'a': 0.95, 'e': 9.4398621780122e-06}",25,15,11.444084319560428,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.95, 'e': 9.38212161668967e-06}",20,13,11.615753969997892,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.95, 'e': 9.324909210352702e-06}",35,17,-7.294456933488776,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
328,False,"{'a': 0.95, 'e': 9.268218537178532e-06}",25,12,22.83535643429905,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.95, 'e': 9.21204327265207e-06}",30,22,12.635588372607177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.95, 'e': 9.156377187801875e-06}",25,17,14.70313541830921,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.95, 'e': 9.101214147473344e-06}",25,14,20.78426906031864,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.95, 'e': 9.046548108638188e-06}",25,8,-11.141021772611552,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
333,False,"{'a': 0.95, 'e': 8.99237311873934e-06}",25,12,25.95542916481376,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.95, 'e': 8.93868331407047e-06}",30,14,30.13098897283119,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.95, 'e': 8.885472918189229e-06}",20,11,18.772853858960687,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.95, 'e': 8.832736240363484e-06}",30,16,28.76852757103747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.95, 'e': 8.780467674049724e-06}",20,11,19.586638201878316,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.95, 'e': 8.728661695402876e-06}",30,14,29.980111354353273,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.95, 'e': 8.67731286181683e-06}",25,10,28.789668518144445,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.95, 'e': 8.626415810494897e-06}",25,10,30.490545339345175,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.95, 'e': 8.57596525704955e-06}",20,4,25.030317687356145,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.95, 'e': 8.525955994130732e-06}",25,13,25.29446342087455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.95, 'e': 8.47638289008208e-06}",20,16,8.593672795541035,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.95, 'e': 8.427240887624429e-06}",35,7,41.64530577176765,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.95, 'e': 8.378525002565923e-06}",30,20,18.203506627850896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.95, 'e': 8.330230322538189e-06}",20,2,-14.663578452644295,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
347,False,"{'a': 0.95, 'e': 8.282352005757892e-06}",30,15,23.47176794619941,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.95, 'e': 8.234885279813167e-06}",30,18,18.133095301932197,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.95, 'e': 8.187825440474303e-06}",20,5,23.558487435358465,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.95, 'e': 8.141167850528158e-06}",35,16,35.77112135342264,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.95, 'e': 8.09490793863574e-06}",25,0,35.68698340906188,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
352,False,"{'a': 0.95, 'e': 8.04904119821247e-06}",20,9,20.62661999063442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.95, 'e': 8.003563186330555e-06}",20,8,24.239656945483947,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.95, 'e': 7.958469522643039e-06}",20,8,19.32961260777209,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.95, 'e': 7.91375588832899e-06}",35,13,34.67009023768622,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.95, 'e': 7.869418025059375e-06}",20,6,22.980020345781384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.95, 'e': 7.825451733983159e-06}",30,12,31.81596969939662,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.95, 'e': 7.781852874733179e-06}",25,19,10.515222854545502,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.95, 'e': 7.738617364451346e-06}",30,12,32.08639226670097,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
